caldt,prtnam,totret
2006-08-31,1,0.018995
2006-09-29,1,0.022673
2006-10-31,1,0.027328
2006-11-30,1,0.011306
2006-12-29,1,0.024439
2007-01-31,1,0.011960
2007-02-28,1,-0.023934
2007-03-30,1,0.013519
2007-04-30,1,0.040482
2007-05-31,1,0.036295
2007-06-29,1,-0.019812
2007-07-31,1,-0.030070
2007-08-31,1,0.019803
2007-09-28,1,0.039320
2007-10-31,1,0.009606
2007-11-30,1,-0.032633
2007-12-31,1,-0.006482
2008-01-31,1,-0.050369
2008-02-29,1,-0.023176
2008-03-31,1,-0.008344
2008-04-30,1,0.039457
2008-05-30,1,0.002243
2008-06-30,1,-0.081366
2008-07-31,1,-0.009781
2008-08-29,1,0.010125
2008-09-30,1,-0.073419
2008-10-31,1,-0.150773
2008-11-28,1,-0.057825
2008-12-31,1,0.004466
2009-01-30,1,-0.088998
2009-02-27,1,-0.110438
2009-03-31,1,0.081543
2009-04-30,1,0.062693
2009-05-29,1,0.060791
2009-06-30,1,-0.006252
2009-07-31,1,0.071559
2009-08-31,1,0.032945
2009-09-30,1,0.027182
2009-10-30,1,-0.014262
2009-11-30,1,0.063930
2009-12-31,1,0.000920
2010-01-29,1,-0.024219
2010-02-26,1,0.025876
2010-03-31,1,0.054324
2010-04-30,1,0.005618
2010-05-28,1,-0.078324
2010-06-30,1,-0.044823
2010-07-30,1,0.067891
2010-08-31,1,-0.037641
2010-09-30,1,0.076862
2010-10-29,1,0.031052
2010-11-30,1,0.000267
2010-12-31,1,0.066122
2011-01-31,1,0.023141
2011-02-28,1,0.031647
2011-03-31,1,-0.000449
2011-04-29,1,0.027242
2011-05-31,1,-0.016225
2011-06-30,1,-0.016277
2011-07-29,1,-0.026555
2011-08-31,1,-0.050983
2011-09-30,1,-0.071633
2011-10-31,1,0.101118
2011-11-30,1,0.004911
2011-12-30,1,0.018237
2012-01-31,1,0.032293
2012-02-29,1,0.036347
2012-03-30,1,0.029380
2012-04-30,1,-0.007019
2012-05-31,1,-0.054177
2012-06-29,1,0.043031
2012-07-31,1,0.015309
2012-08-31,1,0.010035
2012-09-28,1,0.032390
2012-10-31,1,-0.007727
2012-11-30,1,0.000088
2012-12-31,1,0.010091
2013-01-31,1,0.060689
2013-02-28,1,0.014700
2013-03-28,1,0.040587
2013-04-30,1,0.017204
2013-05-31,1,0.020112
2013-06-28,1,-0.010195
2013-07-31,1,0.048054
2013-08-30,1,-0.035819
2013-09-30,1,0.025934
2013-10-31,1,0.043073
2013-11-29,1,0.030967
2013-12-31,1,0.026703
2014-01-31,1,-0.044756
2014-02-28,1,0.040309
2014-03-31,1,0.020499
2014-04-30,1,0.009693
2014-05-30,1,0.015639
2014-06-30,1,0.015020
2014-07-31,1,-0.019232
2014-08-29,1,0.034746
2014-09-30,1,-0.011186
2014-10-31,1,0.016603
2014-11-28,1,0.022691
2014-12-31,1,0.001524
2015-01-30,1,-0.038051
2015-02-27,1,0.052263
2015-03-31,1,-0.016616
2015-04-30,1,0.008254
2015-05-29,1,0.010378
2015-06-30,1,-0.016152
2015-07-31,1,0.012656
2015-08-31,1,-0.062679
2015-09-30,1,-0.026954
2015-10-30,1,0.072314
2015-11-30,1,0.002309
2015-12-31,1,-0.013612
2016-01-29,1,-0.040557
2016-02-29,1,-0.000678
2016-03-31,1,0.062930
2016-04-29,1,0.020014
2016-05-31,1,0.007272
2016-06-30,1,0.011216
2016-07-29,1,0.019676
2016-08-31,1,-0.000970
2016-09-30,1,-0.009584
2016-10-31,1,-0.014688
2016-11-30,1,0.051642
2016-12-30,1,0.024764
2017-01-31,1,0.005794
2017-02-28,1,0.040052
2017-03-31,1,-0.006028
2017-04-28,1,0.003820
2017-05-31,1,0.005247
2017-06-30,1,0.019948
2017-07-31,1,0.012975
2017-08-31,1,-0.001581
2017-09-29,1,0.029997
2017-10-31,1,0.014666
2017-11-30,1,0.035157
2017-12-29,1,0.015557
2018-01-31,1,0.051411
2018-02-28,1,-0.048104
2018-03-29,1,-0.027791
2018-04-30,1,0.006437
2018-05-31,1,0.007734
2018-06-29,1,0.000579
2018-07-31,1,0.045605
2018-08-31,1,0.017125
2018-09-28,1,0.013425
2018-10-31,1,-0.055044
2018-11-30,1,0.032658
2018-12-31,1,-0.088652
2019-01-31,1,0.070077
2019-02-28,1,0.031099
2019-03-29,1,0.006453
2019-04-30,1,0.033963
2019-05-31,1,-0.056184
2019-06-28,1,0.065794
2019-07-31,1,0.009502
2019-08-30,1,-0.016675
2019-09-30,1,0.020819
2019-10-31,1,0.014982
2019-11-29,1,0.034304
2019-12-31,1,0.023528
2020-01-31,1,-0.013751
2020-02-28,1,-0.093224
2020-03-31,1,-0.137210
2020-04-30,1,0.108020
2020-05-29,1,0.037436
2020-06-30,1,-0.014084
2020-07-31,1,0.043213
2020-08-31,1,0.059933
2020-09-30,1,-0.021341
2020-10-30,1,-0.031014
2020-11-30,1,0.121317
2020-12-31,1,0.032033
2021-01-29,1,-0.019599
2021-02-26,1,0.040095
2021-03-31,1,0.052253
2021-04-30,1,0.041388
2021-05-28,1,0.020273
2021-06-30,1,0.000356
2021-07-30,1,0.014477
2021-08-31,1,0.014531
2021-09-30,1,-0.034960
2021-10-29,1,0.058595
2021-11-30,1,-0.037946
2021-12-31,1,0.059439
2022-01-31,1,-0.026303
2022-02-28,1,-0.019643
2022-03-31,1,0.023472
2022-04-29,1,-0.050939
2022-05-31,1,0.013488
2022-06-30,1,-0.072543
2022-07-29,1,0.058228
2022-08-31,1,-0.027658
2022-09-30,1,-0.075398
2022-10-31,1,0.118691
2022-11-30,1,0.056772
2022-12-30,1,-0.033110
2023-01-31,1,0.026926
2023-02-28,1,-0.037966
2023-03-31,1,0.002760
2023-04-28,1,0.024070
2023-05-31,1,-0.042909
2023-06-30,1,0.058973
2023-07-31,1,0.030059
2023-08-31,1,-0.010583
2023-09-29,1,-0.036278
2023-10-31,1,-0.021666
2023-11-30,1,0.074500
2023-12-29,1,0.036202
2024-01-31,1,0.023190
2024-02-29,1,0.044458
2024-03-28,1,0.043591
2024-04-30,1,-0.036167
2024-05-31,1,0.021160
2024-06-28,1,0.009511
2024-07-31,1,0.036420
2024-08-30,1,0.043965
2024-09-30,1,0.010750
2024-10-31,1,-0.009146
2024-11-29,1,0.067708
2024-12-31,1,-0.060074
1925-12-31,10,
1926-01-30,10,0.146021
1926-02-27,10,-0.037773
1926-03-31,10,-0.132185
1926-04-30,10,0.034664
1926-05-28,10,-0.010350
1926-06-30,10,-0.010940
1926-07-31,10,-0.003444
1926-08-31,10,0.012114
1926-09-30,10,0.012059
1926-10-30,10,-0.045975
1926-11-30,10,-0.008297
1926-12-31,10,-0.008419
1927-01-31,10,0.005130
1927-02-28,10,0.098321
1927-03-31,10,-0.084424
1927-04-30,10,0.048464
1927-05-31,10,0.084905
1927-06-30,10,-0.034056
1927-07-30,10,0.064414
1927-08-31,10,-0.026580
1927-09-30,10,-0.001971
1927-10-31,10,-0.066141
1927-11-30,10,0.156881
1927-12-31,10,0.018735
1928-01-31,10,0.104903
1928-02-29,10,-0.018445
1928-03-31,10,0.033861
1928-04-30,10,0.217879
1928-05-31,10,0.155594
1928-06-30,10,-0.090614
1928-07-31,10,-0.016802
1928-08-31,10,0.014824
1928-09-29,10,0.079028
1928-10-31,10,0.009694
1928-11-30,10,0.102785
1928-12-31,10,-0.034135
1929-01-31,10,0.046884
1929-02-28,10,-0.010201
1929-03-28,10,-0.020866
1929-04-30,10,0.026824
1929-05-31,10,-0.164168
1929-06-29,10,0.029402
1929-07-31,10,-0.008481
1929-08-30,10,-0.034490
1929-09-30,10,-0.058488
1929-10-31,10,-0.225250
1929-11-27,10,-0.132944
1929-12-31,10,-0.103345
1930-01-31,10,0.212957
1930-02-28,10,0.054605
1930-03-31,10,0.110872
1930-04-30,10,-0.079720
1930-05-29,10,-0.071981
1930-06-30,10,-0.196279
1930-07-31,10,0.045361
1930-08-29,10,-0.058083
1930-09-30,10,-0.173491
1930-10-31,10,-0.083740
1930-11-29,10,-0.054071
1930-12-31,10,-0.197497
1931-01-31,10,0.274064
1931-02-28,10,0.274972
1931-03-31,10,-0.121971
1931-04-30,10,-0.166823
1931-05-29,10,-0.163429
1931-06-30,10,0.166026
1931-07-31,10,-0.033244
1931-08-31,10,-0.075001
1931-09-30,10,-0.312715
1931-10-31,10,0.140173
1931-11-30,10,-0.134081
1931-12-31,10,-0.254898
1932-01-30,10,0.246398
1932-02-29,10,-0.022616
1932-03-31,10,-0.131514
1932-04-30,10,-0.202411
1932-05-31,10,-0.058503
1932-06-30,10,-0.083330
1932-07-30,10,0.470529
1932-08-31,10,1.194992
1932-09-30,10,-0.154607
1932-10-31,10,-0.152766
1932-11-30,10,-0.127158
1932-12-31,10,-0.042971
1933-01-31,10,0.061005
1933-02-28,10,-0.192558
1933-03-31,10,0.083821
1933-04-29,10,0.644933
1933-05-31,10,0.970139
1933-06-30,10,0.395543
1933-07-31,10,-0.037984
1933-08-31,10,0.026850
1933-09-30,10,-0.188823
1933-10-31,10,-0.079594
1933-11-29,10,-0.016376
1933-12-30,10,-0.028877
1934-01-31,10,0.624597
1934-02-28,10,0.074006
1934-03-31,10,-0.015327
1934-04-30,10,0.039232
1934-05-31,10,-0.156544
1934-06-30,10,-0.061707
1934-07-31,10,-0.213023
1934-08-31,10,0.057380
1934-09-29,10,-0.001411
1934-10-31,10,-0.034204
1934-11-30,10,0.170562
1934-12-31,10,0.000533
1935-01-31,10,0.005862
1935-02-28,10,-0.129153
1935-03-30,10,-0.120550
1935-04-30,10,0.072283
1935-05-31,10,0.036583
1935-06-29,10,-0.015377
1935-07-31,10,0.180142
1935-08-31,10,0.150979
1935-09-30,10,-0.001648
1935-10-31,10,0.099241
1935-11-30,10,0.437270
1935-12-31,10,0.007307
1936-01-31,10,0.404475
1936-02-29,10,0.031562
1936-03-31,10,-0.025270
1936-04-30,10,-0.199902
1936-05-29,10,0.055188
1936-06-30,10,-0.021975
1936-07-31,10,0.098062
1936-08-31,10,0.010133
1936-09-30,10,0.054319
1936-10-31,10,0.062127
1936-11-30,10,0.213159
1936-12-31,10,0.060733
1937-01-30,10,0.196791
1937-02-27,10,0.021222
1937-03-31,10,-0.001887
1937-04-30,10,-0.150866
1937-05-28,10,-0.046099
1937-06-30,10,-0.121461
1937-07-31,10,0.129171
1937-08-31,10,-0.093894
1937-09-30,10,-0.232777
1937-10-30,10,-0.089563
1937-11-30,10,-0.142012
1937-12-31,10,-0.134693
1938-01-31,10,0.096509
1938-02-28,10,-0.000372
1938-03-31,10,-0.316290
1938-04-30,10,0.235699
1938-05-31,10,-0.112246
1938-06-30,10,0.313572
1938-07-30,10,0.158604
1938-08-31,10,-0.127955
1938-09-30,10,-0.040703
1938-10-31,10,0.195602
1938-11-30,10,-0.070123
1938-12-31,10,-0.055233
1939-01-31,10,-0.060921
1939-02-28,10,0.022557
1939-03-31,10,-0.170099
1939-04-29,10,0.020019
1939-05-31,10,0.028189
1939-06-30,10,-0.115364
1939-07-31,10,0.128549
1939-08-31,10,-0.119390
1939-09-30,10,1.027362
1939-10-31,10,-0.040404
1939-11-30,10,-0.138818
1939-12-30,10,-0.039129
1940-01-31,10,-0.027588
1940-02-29,10,0.023073
1940-03-30,10,0.050936
1940-04-30,10,-0.013774
1940-05-31,10,-0.307133
1940-06-29,10,0.072961
1940-07-31,10,0.022253
1940-08-31,10,-0.009790
1940-09-30,10,0.036415
1940-10-31,10,-0.018254
1940-11-30,10,-0.004068
1940-12-31,10,-0.088859
1941-01-31,10,0.056540
1941-02-28,10,-0.013185
1941-03-31,10,0.017863
1941-04-30,10,-0.054431
1941-05-31,10,0.005319
1941-06-30,10,0.091038
1941-07-31,10,0.265361
1941-08-30,10,-0.016092
1941-09-30,10,-0.057362
1941-10-31,10,-0.087836
1941-11-29,10,-0.096363
1941-12-31,10,-0.165647
1942-01-31,10,0.419264
1942-02-28,10,-0.041624
1942-03-31,10,-0.068042
1942-04-30,10,-0.032750
1942-05-29,10,-0.003514
1942-06-30,10,0.053216
1942-07-31,10,0.075235
1942-08-31,10,0.032688
1942-09-30,10,0.128719
1942-10-31,10,0.146295
1942-11-30,10,-0.055487
1942-12-31,10,-0.031400
1943-01-30,10,0.419150
1943-02-27,10,0.388390
1943-03-31,10,0.056042
1943-04-30,10,0.113813
1943-05-29,10,0.191048
1943-06-30,10,-0.042621
1943-07-31,10,-0.065905
1943-08-31,10,-0.035101
1943-09-30,10,0.046896
1943-10-30,10,-0.010111
1943-11-30,10,-0.132599
1943-12-31,10,0.123278
1944-01-31,10,0.085341
1944-02-29,10,0.026501
1944-03-31,10,0.059496
1944-04-29,10,-0.030855
1944-05-31,10,0.068850
1944-06-30,10,0.251485
1944-07-31,10,-0.027136
1944-08-31,10,0.050096
1944-09-30,10,-0.005484
1944-10-31,10,0.010957
1944-11-30,10,0.016211
1944-12-30,10,0.120985
1945-01-31,10,0.084426
1945-02-28,10,0.108120
1945-03-31,10,-0.115763
1945-04-30,10,0.093245
1945-05-31,10,0.067116
1945-06-30,10,0.098764
1945-07-31,10,-0.041571
1945-08-31,10,0.050283
1945-09-29,10,0.061275
1945-10-31,10,0.110053
1945-11-30,10,0.161160
1945-12-31,10,0.017622
1946-01-31,10,0.165470
1946-02-28,10,-0.082471
1946-03-30,10,0.001546
1946-04-30,10,0.073869
1946-05-31,10,0.034072
1946-06-28,10,-0.037762
1946-07-31,10,-0.046438
1946-08-30,10,-0.088486
1946-09-30,10,-0.173300
1946-10-31,10,-0.010022
1946-11-30,10,-0.009160
1946-12-31,10,0.019931
1947-01-31,10,0.074833
1947-02-28,10,0.001500
1947-03-31,10,-0.037935
1947-04-30,10,-0.118470
1947-05-29,10,-0.071899
1947-06-30,10,0.072982
1947-07-31,10,0.080138
1947-08-29,10,-0.035740
1947-09-30,10,0.015289
1947-10-31,10,0.043335
1947-11-29,10,-0.029216
1947-12-31,10,0.023150
1948-01-31,10,0.036249
1948-02-28,10,-0.076996
1948-03-31,10,0.096822
1948-04-30,10,0.062964
1948-05-28,10,0.128473
1948-06-30,10,-0.025074
1948-07-30,10,-0.061566
1948-08-31,10,-0.010080
1948-09-30,10,-0.052181
1948-10-30,10,0.051330
1948-11-30,10,-0.125460
1948-12-31,10,-0.032396
1949-01-31,10,0.034748
1949-02-28,10,-0.062006
1949-03-31,10,0.076723
1949-04-30,10,-0.027848
1949-05-31,10,-0.074267
1949-06-30,10,-0.005505
1949-07-29,10,0.075782
1949-08-31,10,0.012761
1949-09-30,10,0.054472
1949-10-31,10,0.083289
1949-11-30,10,-0.016638
1949-12-31,10,0.092768
1950-01-31,10,0.070125
1950-02-28,10,0.015970
1950-03-31,10,0.011922
1950-04-29,10,0.068945
1950-05-31,10,0.034389
1950-06-30,10,-0.093039
1950-07-31,10,0.097125
1950-08-31,10,0.046642
1950-09-29,10,0.045078
1950-10-31,10,-0.001518
1950-11-30,10,0.031398
1950-12-30,10,0.147260
1951-01-31,10,0.085062
1951-02-28,10,-0.000785
1951-03-31,10,-0.050064
1951-04-30,10,0.043122
1951-05-31,10,-0.024003
1951-06-29,10,-0.055747
1951-07-31,10,0.038360
1951-08-31,10,0.067683
1951-09-28,10,0.012522
1951-10-31,10,-0.018178
1951-11-30,10,-0.012690
1951-12-31,10,-0.003563
1952-01-31,10,0.026675
1952-02-29,10,-0.025363
1952-03-31,10,0.012435
1952-04-30,10,-0.040462
1952-05-29,10,0.008431
1952-06-30,10,0.027847
1952-07-31,10,0.000015
1952-08-29,10,-0.003669
1952-09-30,10,-0.007414
1952-10-31,10,-0.006833
1952-11-28,10,0.031048
1952-12-31,10,0.005368
1953-01-30,10,0.051978
1953-02-27,10,0.027131
1953-03-31,10,-0.014429
1953-04-30,10,-0.019816
1953-05-29,10,0.006923
1953-06-30,10,-0.045841
1953-07-31,10,0.002527
1953-08-31,10,-0.052161
1953-09-30,10,-0.038558
1953-10-30,10,0.027182
1953-11-30,10,0.019621
1953-12-31,10,-0.043844
1954-01-29,10,0.113088
1954-02-26,10,-0.009953
1954-03-31,10,0.026106
1954-04-30,10,0.003223
1954-05-28,10,0.036938
1954-06-30,10,0.016986
1954-07-30,10,0.118420
1954-08-31,10,-0.004132
1954-09-30,10,0.042075
1954-10-29,10,0.000179
1954-11-30,10,0.064425
1954-12-31,10,0.141171
1955-01-31,10,0.043337
1955-02-28,10,0.060858
1955-03-31,10,0.008908
1955-04-29,10,0.016836
1955-05-31,10,0.018299
1955-06-30,10,0.016809
1955-07-29,10,0.026151
1955-08-31,10,-0.000904
1955-09-30,10,0.003920
1955-10-31,10,-0.020478
1955-11-30,10,0.037434
1955-12-30,10,0.022513
1956-01-31,10,-0.002531
1956-02-29,10,0.030358
1956-03-29,10,0.021879
1956-04-30,10,0.001254
1956-05-31,10,-0.040481
1956-06-29,10,0.001502
1956-07-31,10,0.015744
1956-08-31,10,-0.010255
1956-09-28,10,-0.035735
1956-10-31,10,0.004095
1956-11-30,10,-0.000996
1956-12-31,10,0.007534
1957-01-31,10,0.034226
1957-02-28,10,-0.027063
1957-03-29,10,0.008061
1957-04-30,10,0.032482
1957-05-31,10,0.015027
1957-06-28,10,0.011141
1957-07-31,10,0.009324
1957-08-30,10,-0.045754
1957-09-30,10,-0.059826
1957-10-31,10,-0.094284
1957-11-29,10,0.010457
1957-12-31,10,-0.067554
1958-01-31,10,0.162589
1958-02-28,10,-0.026696
1958-03-31,10,0.031535
1958-04-30,10,0.043389
1958-05-29,10,0.042872
1958-06-30,10,0.036043
1958-07-31,10,0.054536
1958-08-29,10,0.044652
1958-09-30,10,0.060575
1958-10-31,10,0.030928
1958-11-28,10,0.026541
1958-12-31,10,0.034643
1959-01-30,10,0.076237
1959-02-27,10,0.032582
1959-03-31,10,0.011833
1959-04-30,10,0.018756
1959-05-29,10,0.000765
1959-06-30,10,-0.008953
1959-07-31,10,0.038021
1959-08-31,10,-0.014979
1959-09-30,10,-0.038456
1959-10-30,10,-0.000915
1959-11-30,10,-0.003196
1959-12-31,10,0.020426
1960-01-29,10,0.008754
1960-02-29,10,-0.007991
1960-03-31,10,-0.021969
1960-04-29,10,-0.039674
1960-05-31,10,-0.001892
1960-06-30,10,0.022884
1960-07-29,10,-0.015607
1960-08-31,10,0.053097
1960-09-30,10,-0.058745
1960-10-31,10,-0.038919
1960-11-30,10,0.009841
1960-12-30,10,0.013824
1961-01-31,10,0.087303
1961-02-28,10,0.060040
1961-03-30,10,0.073311
1961-04-28,10,0.025753
1961-05-31,10,0.052023
1961-06-30,10,-0.052041
1961-07-31,10,-0.007925
1961-08-31,10,0.011488
1961-09-29,10,-0.034508
1961-10-31,10,0.027396
1961-11-30,10,0.047763
1961-12-29,10,0.002807
1962-01-31,10,0.047892
1962-02-28,10,0.025599
1962-03-30,10,-0.007905
1962-04-30,10,-0.073537
1962-05-31,10,-0.108610
1962-06-29,10,-0.075677
1962-07-31,10,0.076629
1962-08-31,10,0.032815
1962-09-28,10,-0.058397
1962-10-31,10,-0.043630
1962-11-30,10,0.129437
1962-12-31,10,-0.015572
1963-01-31,10,0.110934
1963-02-28,10,-0.004828
1963-03-29,10,0.012839
1963-04-30,10,0.017790
1963-05-31,10,0.057900
1963-06-28,10,-0.025211
1963-07-31,10,-0.003168
1963-08-30,10,0.027915
1963-09-30,10,-0.010518
1963-10-31,10,0.016681
1963-11-29,10,-0.010443
1963-12-31,10,-0.023056
1964-01-31,10,0.045483
1964-02-28,10,0.041816
1964-03-31,10,0.046002
1964-04-30,10,-0.002664
1964-05-28,10,0.014754
1964-06-30,10,0.011668
1964-07-31,10,0.049079
1964-08-31,10,-0.018039
1964-09-30,10,0.047688
1964-10-30,10,0.022301
1964-11-30,10,-0.002070
1964-12-31,10,-0.019167
1965-01-29,10,0.083999
1965-02-26,10,0.024631
1965-03-31,10,0.021418
1965-04-30,10,0.053100
1965-05-28,10,-0.008011
1965-06-30,10,-0.077270
1965-07-30,10,0.029024
1965-08-31,10,0.028395
1965-09-30,10,0.045664
1965-10-29,10,0.058468
1965-11-30,10,0.037911
1965-12-31,10,0.060865
1966-01-31,10,0.069400
1966-02-28,10,0.030427
1966-03-31,10,-0.027949
1966-04-29,10,0.026354
1966-05-31,10,-0.090316
1966-06-30,10,-0.006632
1966-07-29,10,-0.018868
1966-08-31,10,-0.121453
1966-09-30,10,-0.017149
1966-10-31,10,-0.035650
1966-11-30,10,0.042540
1966-12-30,10,0.006919
1967-01-31,10,0.211815
1967-02-28,10,0.043472
1967-03-31,10,0.050657
1967-04-28,10,0.039373
1967-05-31,10,-0.002046
1967-06-30,10,0.082903
1967-07-31,10,0.110601
1967-08-31,10,0.009668
1967-09-29,10,0.062053
1967-10-31,10,-0.020481
1967-11-30,10,-0.012999
1967-12-29,10,0.071794
1968-01-31,10,0.074470
1968-02-29,10,-0.045001
1968-03-29,10,-0.008402
1968-04-30,10,0.146561
1968-05-31,10,0.113794
1968-06-28,10,0.034171
1968-07-30,10,-0.002981
1968-08-30,10,0.050894
1968-09-30,10,0.054081
1968-10-31,10,0.025983
1968-11-29,10,0.071790
1968-12-31,10,0.020060
1969-01-31,10,-0.015179
1969-02-28,10,-0.080553
1969-03-28,10,0.016798
1969-04-30,10,0.010016
1969-05-29,10,0.000011
1969-06-30,10,-0.115689
1969-07-31,10,-0.088719
1969-08-29,10,0.018641
1969-09-30,10,-0.023014
1969-10-31,10,0.092740
1969-11-28,10,-0.067773
1969-12-31,10,-0.091100
1970-01-30,10,-0.002403
1970-02-27,10,0.037247
1970-03-31,10,-0.012026
1970-04-30,10,-0.143094
1970-05-29,10,-0.100754
1970-06-30,10,-0.097516
1970-07-31,10,0.055590
1970-08-31,10,0.073069
1970-09-30,10,0.149764
1970-10-30,10,-0.075716
1970-11-30,10,-0.009380
1970-12-31,10,0.109005
1971-01-29,10,0.180371
1971-02-26,10,0.056949
1971-03-31,10,0.077302
1971-04-30,10,0.012233
1971-05-28,10,-0.061209
1971-06-30,10,-0.037508
1971-07-30,10,-0.054851
1971-08-31,10,0.051406
1971-09-30,10,-0.019712
1971-10-29,10,-0.053011
1971-11-30,10,-0.050681
1971-12-31,10,0.123281
1972-01-31,10,0.134169
1972-02-29,10,0.021072
1972-03-30,10,-0.020005
1972-04-28,10,0.015196
1972-05-31,10,-0.025269
1972-06-30,10,-0.039541
1972-07-31,10,-0.023385
1972-08-31,10,0.024654
1972-09-29,10,-0.041297
1972-10-31,10,-0.019099
1972-11-30,10,0.077456
1972-12-29,10,-0.028499
1973-01-31,10,-0.030392
1973-02-28,10,-0.067775
1973-03-30,10,-0.018927
1973-04-30,10,-0.075879
1973-05-31,10,-0.089482
1973-06-29,10,-0.043543
1973-07-31,10,0.168282
1973-08-31,10,-0.053521
1973-09-28,10,0.103998
1973-10-31,10,-0.019122
1973-11-30,10,-0.216999
1973-12-31,10,-0.035726
1974-01-31,10,0.232090
1974-02-28,10,-0.006725
1974-03-29,10,0.002927
1974-04-30,10,-0.068275
1974-05-31,10,-0.084137
1974-06-28,10,-0.033788
1974-07-31,10,-0.055204
1974-08-30,10,-0.090057
1974-09-30,10,-0.063511
1974-10-31,10,0.078046
1974-11-29,10,-0.079910
1974-12-31,10,-0.119479
1975-01-31,10,0.531191
1975-02-28,10,-0.011556
1975-03-31,10,0.143261
1975-04-30,10,0.009691
1975-05-30,10,0.081450
1975-06-30,10,0.108534
1975-07-31,10,-0.002643
1975-08-29,10,-0.082104
1975-09-30,10,-0.028473
1975-10-31,10,0.001692
1975-11-28,10,0.045399
1975-12-31,10,-0.023812
1976-01-30,10,0.280339
1976-02-27,10,0.175517
1976-03-31,10,-0.015477
1976-04-30,10,-0.026409
1976-05-28,10,-0.028486
1976-06-30,10,0.026719
1976-07-30,10,0.002730
1976-08-31,10,-0.027513
1976-09-30,10,0.002746
1976-10-29,10,-0.023855
1976-11-30,10,0.030990
1976-12-31,10,0.113994
1977-01-31,10,0.037678
1977-02-28,10,-0.016544
1977-03-31,10,0.015328
1977-04-29,10,0.020268
1977-05-31,10,0.006129
1977-06-30,10,0.073818
1977-07-29,10,0.001206
1977-08-31,10,-0.030682
1977-09-30,10,0.011939
1977-10-31,10,-0.035964
1977-11-30,10,0.114649
1977-12-30,10,0.001543
1978-01-31,10,-0.002865
1978-02-28,10,0.031600
1978-03-31,10,0.112473
1978-04-28,10,0.084768
1978-05-31,10,0.070970
1978-06-30,10,-0.012798
1978-07-31,10,0.058577
1978-08-31,10,0.114090
1978-09-29,10,-0.005026
1978-10-31,10,-0.230799
1978-11-30,10,0.055665
1978-12-29,10,0.002747
1979-01-31,10,0.146648
1979-02-28,10,-0.028467
1979-03-30,10,0.096210
1979-04-30,10,0.030160
1979-05-31,10,0.004776
1979-06-29,10,0.043572
1979-07-31,10,0.020271
1979-08-31,10,0.084428
1979-09-28,10,-0.026405
1979-10-31,10,-0.123074
1979-11-30,10,0.069277
1979-12-31,10,0.047627
1980-01-31,10,0.066903
1980-02-29,10,-0.027795
1980-03-31,10,-0.183693
1980-04-30,10,0.068535
1980-05-30,10,0.077799
1980-06-30,10,0.045906
1980-07-31,10,0.110605
1980-08-29,10,0.074063
1980-09-30,10,0.028187
1980-10-31,10,0.042774
1980-11-28,10,0.010686
1980-12-31,10,-0.026017
1981-01-30,10,0.044882
1981-02-27,10,0.023703
1981-03-31,10,0.080525
1981-04-30,10,0.035383
1981-05-29,10,0.025496
1981-06-30,10,0.019179
1981-07-31,10,-0.020945
1981-08-31,10,-0.082501
1981-09-30,10,-0.077067
1981-10-30,10,0.077568
1981-11-30,10,0.031389
1981-12-31,10,-0.031695
1982-01-29,10,-0.007487
1982-02-26,10,-0.029535
1982-03-31,10,0.004794
1982-04-30,10,0.030226
1982-05-28,10,-0.009250
1982-06-30,10,-0.029317
1982-07-30,10,-0.011928
1982-08-31,10,0.071807
1982-09-30,10,0.041720
1982-10-29,10,0.136204
1982-11-30,10,0.114263
1982-12-31,10,-0.001516
1983-01-31,10,0.107101
1983-02-28,10,0.062492
1983-03-31,10,0.051858
1983-04-29,10,0.058416
1983-05-31,10,0.114574
1983-06-30,10,0.057427
1983-07-29,10,0.001034
1983-08-31,10,-0.017930
1983-09-30,10,-0.002006
1983-10-31,10,-0.052992
1983-11-30,10,0.064671
1983-12-30,10,-0.008552
1984-01-31,10,0.054215
1984-02-29,10,-0.069629
1984-03-30,10,0.016613
1984-04-30,10,-0.019874
1984-05-31,10,-0.043349
1984-06-29,10,0.018037
1984-07-31,10,-0.066852
1984-08-31,10,0.105397
1984-09-28,10,-0.000016
1984-10-31,10,-0.021926
1984-11-30,10,-0.069117
1984-12-31,10,-0.009111
1985-01-31,10,0.168112
1985-02-28,10,0.041295
1985-03-29,10,-0.024682
1985-04-30,10,-0.012413
1985-05-31,10,0.012572
1985-06-28,10,0.005492
1985-07-31,10,0.039576
1985-08-30,10,-0.009654
1985-09-30,10,-0.058779
1985-10-31,10,0.002609
1985-11-29,10,0.063498
1985-12-31,10,0.055503
1986-01-31,10,-0.012339
1986-02-28,10,0.061011
1986-03-31,10,0.062496
1986-04-30,10,-0.004358
1986-05-30,10,0.037917
1986-06-30,10,-0.004703
1986-07-31,10,-0.101211
1986-08-29,10,0.017228
1986-09-30,10,-0.029518
1986-10-31,10,0.014769
1986-11-28,10,0.006058
1986-12-31,10,0.014800
1987-01-30,10,0.084034
1987-02-27,10,0.077485
1987-03-31,10,0.040632
1987-04-30,10,-0.034831
1987-05-29,10,0.035101
1987-06-30,10,0.025365
1987-07-31,10,0.040770
1987-08-31,10,0.000756
1987-09-30,10,-0.001589
1987-10-30,10,-0.282145
1987-11-30,10,-0.075263
1987-12-31,10,0.001241
1988-01-29,10,0.132329
1988-02-29,10,0.066821
1988-03-31,10,0.041624
1988-04-29,10,-0.006086
