caldt,vwretd,vwretx,usdval,usdcnt
1934-05-16,-0.006842,-0.007617,13817990.10,90
1934-05-17,0.042849,0.042805,13712736.10,90
1934-05-18,-0.012170,-0.012170,14299716.00,90
1934-05-19,-0.001302,-0.001302,13890280.80,88
1934-05-21,0.004734,0.004734,13865543.10,87
1934-05-22,-0.022863,-0.022863,14166281.50,89
1934-05-23,-0.009167,-0.009167,13848374.90,90
1934-05-24,0.003350,0.003350,13721425.20,90
1934-05-25,0.010459,0.010459,13767392.20,90
1934-05-26,0.006643,0.006643,13911382.80,90
1934-05-28,0.007707,0.007707,14003802.10,90
1934-05-29,-0.003449,-0.004047,14090014.90,89
1934-05-31,-0.017749,-0.018883,14032989.80,89
1934-06-01,-0.024086,-0.024316,13790183.80,90
1934-06-02,-0.002798,-0.002798,13454868.40,90
1934-06-04,0.016153,0.015891,13417220.30,90
1934-06-05,0.023169,0.023169,13630442.20,90
1934-06-06,0.002877,0.002877,13946252.20,90
1934-06-07,-0.003643,-0.004040,13986377.00,90
1934-06-08,0.047194,0.047115,13929873.10,90
1934-06-09,0.005365,0.005365,14586180.60,90
1934-06-11,-0.013662,-0.013662,14664432.10,90
1934-06-12,0.011699,0.011699,14464088.50,90
1934-06-13,-0.000080,-0.000080,14633306.50,90
1934-06-14,-0.015514,-0.015864,14632139.20,90
1934-06-15,0.019685,0.019143,14400015.20,90
1934-06-16,0.014428,0.014428,14675677.50,90
1934-06-18,-0.000429,-0.000429,14887423.20,90
1934-06-19,-0.017140,-0.017365,14881042.80,90
1934-06-20,-0.010421,-0.010619,14622637.40,90
1934-06-21,-0.009551,-0.009551,14467354.20,90
1934-06-22,-0.022636,-0.022636,14329173.40,90
1934-06-23,0.007480,0.007480,14004823.70,90
1934-06-25,-0.010198,-0.010198,13683127.80,88
1934-06-26,0.023525,0.023525,13543584.10,88
1934-06-27,-0.003259,-0.003259,14296850.80,90
1934-06-28,0.006188,0.005587,14250261.60,90
1934-06-29,-0.017602,-0.017602,14329883.00,90
1934-06-30,0.000252,0.000252,14077651.90,90
1934-07-02,-0.014168,-0.014168,14081193.20,90
1934-07-03,-0.002746,-0.002746,13881693.80,90
1934-07-05,0.016914,0.016883,13843577.10,90
1934-07-06,0.009084,0.009084,14077295.10,90
1934-07-07,-0.002581,-0.002581,14205178.50,90
1934-07-09,-0.000506,-0.000506,14167525.60,89
1934-07-10,0.007351,0.007116,14160361.60,89
1934-07-11,0.004756,0.004707,14261132.40,89
1934-07-12,-0.008785,-0.008785,14328257.00,89
1934-07-13,0.001309,0.001274,14203286.10,90
1934-07-14,-0.000513,-0.000513,14221378.90,90
1934-07-16,-0.022469,-0.022469,14214081.10,90
1934-07-17,-0.003818,-0.003818,13894702.30,90
1934-07-18,0.017493,0.017493,13841655.70,90
1934-07-19,-0.010819,-0.010902,14083787.40,90
1934-07-20,-0.028139,-0.028139,13930241.60,90
1934-07-21,-0.003606,-0.003606,13538258.10,90
1934-07-23,-0.037278,-0.037465,13489438.10,90
1934-07-24,-0.011223,-0.011414,12984053.10,90
1934-07-25,0.009043,0.009043,12835857.20,90
1934-07-26,-0.079711,-0.079711,12951938.20,90
1934-07-27,0.028438,0.028438,11919530.90,90
1934-07-28,0.015118,0.015118,12258501.90,90
1934-07-30,-0.005855,-0.006386,12443829.20,90
1934-07-31,0.000931,0.000228,12364368.60,90
1934-08-01,0.030239,0.030239,12380214.90,90
1934-08-02,0.005385,0.005346,12754584.60,90
1934-08-03,-0.011486,-0.011571,12822764.40,90
1934-08-04,-0.021389,-0.021389,12674389.20,90
1934-08-06,-0.001127,-0.001127,12403302.50,90
1934-08-07,-0.002855,-0.002855,12389326.80,90
1934-08-08,0.017150,0.017150,12353956.30,90
1934-08-09,0.034595,0.033367,12565826.80,90
1934-08-10,-0.022533,-0.022533,12985107.10,90
1934-08-11,0.001284,0.001284,12692519.00,90
1934-08-13,0.026145,0.026145,12708822.50,90
1934-08-14,-0.008756,-0.009007,13041091.10,90
1934-08-15,-0.002257,-0.005238,12923624.40,90
1934-08-16,0.007971,0.007924,12847761.80,89
1934-08-17,-0.006467,-0.006467,12949569.10,89
1934-08-18,-0.004382,-0.004382,12873885.10,90
1934-08-20,-0.004340,-0.004340,12809536.80,89
1934-08-21,0.025281,0.025281,12753938.60,89
1934-08-22,0.023525,0.023525,13076372.40,89
1934-08-23,-0.005146,-0.005146,13392394.10,90
1934-08-24,0.018914,0.018914,13323483.30,90
1934-08-25,0.002184,0.002184,13575487.60,90
1934-08-27,-0.016687,-0.016687,13605142.50,90
1934-08-28,-0.005453,-0.005453,13378120.00,90
1934-08-29,-0.007857,-0.008022,13305170.80,90
1934-08-30,-0.010886,-0.012255,13198438.50,90
1934-08-31,-0.000772,-0.001327,13036693.80,90
1934-09-01,-0.002342,-0.002342,13019396.10,90
1934-09-04,-0.007202,-0.007473,12988900.10,90
1934-09-05,0.017393,0.017393,12891839.90,90
1934-09-06,-0.019959,-0.020570,13116061.80,90
1934-09-07,-0.011188,-0.011188,12846262.90,90
1934-09-08,-0.003421,-0.003421,12702543.90,90
1934-09-10,-0.022632,-0.022719,12659090.90,90
1934-09-11,0.003067,0.003067,12371489.40,90
1934-09-12,0.003855,0.003855,12409432.40,90
1934-09-13,-0.002694,-0.002975,12457267.60,90
1934-09-14,-0.029894,-0.029894,12420202.40,90
1934-09-15,0.006021,0.006021,12048911.40,90
1934-09-17,-0.007871,-0.008515,12121455.20,90
1934-09-18,0.009454,0.009454,11883088.10,89
1934-09-19,0.027580,0.027210,11995426.40,89
1934-09-20,0.004448,0.004448,12321827.70,89
1934-09-21,0.019096,0.019096,12376640.40,89
1934-09-22,0.002336,0.002336,12612989.40,89
1934-09-24,-0.007032,-0.007032,12642453.20,89
1934-09-25,0.028227,0.028227,12553553.90,89
1934-09-26,-0.006705,-0.006705,12907898.20,89
1934-09-27,0.011100,0.010532,12821355.20,89
1934-09-28,-0.011215,-0.011356,12956384.90,89
1934-09-29,0.002140,0.002140,12809249.20,89
1934-10-01,-0.032153,-0.032153,12836657.90,89
1934-10-02,0.004781,0.004781,12423919.10,89
1934-10-03,-0.002826,-0.002826,12483312.20,89
1934-10-04,-0.000980,-0.001016,12448029.00,89
1934-10-05,0.021250,0.021250,12435386.40,89
1934-10-06,-0.002305,-0.002305,12699640.30,89
1934-10-08,-0.007547,-0.007547,12670365.00,89
1934-10-09,-0.010961,-0.010961,12704246.20,90
1934-10-10,0.028253,0.027933,12564994.20,90
1934-10-11,0.013966,0.013966,12915976.90,90
1934-10-13,-0.011422,-0.011422,13096359.90,90
1934-10-15,-0.009985,-0.010061,12946778.20,90
1934-10-16,0.010014,0.010014,12816519.50,90
1934-10-17,0.001846,0.001846,12944860.80,90
1934-10-18,-0.003853,-0.003943,12968760.90,90
1934-10-19,-0.004811,-0.004811,12808959.60,88
1934-10-20,0.001164,0.001164,12747336.70,88
1934-10-22,-0.002451,-0.002451,12864280.20,89
1934-10-23,-0.004358,-0.004555,12832755.10,89
1934-10-24,0.020369,0.020175,12779372.20,90
1934-10-25,-0.024086,-0.024086,13037196.90,90
1934-10-26,-0.015349,-0.015349,12723181.00,90
1934-10-27,0.000563,0.000563,12527898.10,90
1934-10-29,-0.006298,-0.006298,12534945.50,90
1934-10-30,0.003356,0.003356,12456001.90,90
1934-10-31,0.002816,0.002648,12497807.80,90
1934-11-01,-0.004963,-0.005102,12530900.40,90
1934-11-02,0.011528,0.011528,12466963.20,90
1934-11-03,0.008469,0.008469,12610678.40,90
1934-11-05,0.007909,0.007824,12717478.30,90
1934-11-07,0.018534,0.018534,12816123.30,89
1934-11-08,-0.006331,-0.007513,13053654.20,89
1934-11-09,0.020394,0.020394,12956446.50,90
1934-11-10,0.001434,0.001434,13220685.50,90
1934-11-13,-0.008881,-0.008881,13239641.10,90
1934-11-14,-0.002000,-0.004036,13122058.10,90
1934-11-15,0.004532,0.004532,13069094.10,90
1934-11-16,-0.007725,-0.007725,13128326.80,90
1934-11-17,-0.003477,-0.003477,13026912.60,90
1934-11-19,-0.002629,-0.002722,12981618.60,90
1934-11-20,0.001603,0.001603,12946288.50,90
1934-11-21,-0.004456,-0.004456,12967036.00,90
1934-11-22,0.005100,0.005100,12908372.80,89
1934-11-23,0.014151,0.014151,12974210.20,89
1934-11-24,0.012677,0.012677,13137566.80,89
1934-11-26,0.013157,0.013157,13304117.00,89
1934-11-27,-0.006729,-0.006729,13500621.50,90
1934-11-28,0.011144,0.009634,13409772.20,90
1934-11-30,0.000287,0.000218,13538964.50,90
1934-12-01,0.000172,0.000172,12677419.60,85
1934-12-03,-0.011810,-0.011810,12679600.90,85
1934-12-04,0.009917,0.009606,13387072.20,90
1934-12-05,0.007871,0.007404,13515672.40,90
1934-12-06,-0.001244,-0.001834,13593520.10,89
1934-12-07,-0.009292,-0.009292,13568595.10,89
1934-12-08,-0.005883,-0.005883,13464485.60,90
1934-12-10,-0.004090,-0.004193,13385273.20,90
1934-12-11,-0.020609,-0.020609,13329153.50,90
1934-12-12,0.001845,0.001845,13054447.40,90
1934-12-13,-0.005395,-0.005796,13078531.40,90
1934-12-14,-0.001089,-0.001089,12942434.30,89
1934-12-15,0.002842,0.002842,12874273.10,88
1934-12-17,0.003758,0.003156,12970358.20,89
1934-12-18,-0.001674,-0.001674,13065357.40,90
1934-12-19,-0.014012,-0.014560,13043489.10,90
1934-12-20,-0.000610,-0.000724,12853582.30,90
1934-12-21,0.002629,0.002629,12844273.50,90
1934-12-22,-0.001327,-0.001327,12878040.80,90
1934-12-24,0.008695,0.008695,12860952.10,90
1934-12-26,-0.005974,-0.005974,12972777.60,90
1934-12-27,0.001965,0.001629,12895279.80,90
1934-12-28,0.036714,0.036387,12916289.60,90
1934-12-29,0.003138,0.003138,13386272.50,90
1934-12-31,0.005304,0.005263,13428276.40,90
1935-01-02,0.000798,0.000798,13458069.50,89
1935-01-03,0.002617,0.002617,13468814.10,89
1935-01-04,-0.001754,-0.001754,13504060.80,89
1935-01-05,0.006814,0.006814,13480369.60,89
1935-01-07,0.001463,0.001463,13572218.80,89
1935-01-08,-0.011221,-0.011221,13592072.60,89
1935-01-09,-0.000944,-0.000944,13439555.40,89
1935-01-10,-0.001903,-0.002183,13426867.80,89
1935-01-11,-0.021914,-0.021914,13426455.60,90
1935-01-12,-0.011184,-0.011184,13132228.30,90
1935-01-14,0.002582,0.002582,12985351.80,90
1935-01-15,-0.023221,-0.023221,13018881.10,90
1935-01-16,0.015133,0.015000,12716565.00,90
1935-01-17,0.004083,0.003993,12907313.00,90
1935-01-18,0.004480,0.004480,12958847.40,90
1935-01-19,0.007405,0.007405,13016905.10,90
1935-01-21,0.003294,0.003294,13113290.70,90
1935-01-22,-0.008173,-0.008173,13156485.60,90
1935-01-23,0.000448,0.000254,13048954.40,90
1935-01-24,-0.002438,-0.002817,13052267.10,90
1935-01-25,0.005769,0.005769,13015494.70,90
1935-01-26,-0.004130,-0.004130,13090585.00,90
1935-01-28,-0.014348,-0.014348,13036517.80,90
1935-01-29,-0.010378,-0.010378,12849466.40,90
1935-01-30,0.005452,0.005314,12716115.60,90
1935-01-31,0.009059,0.008836,12783693.00,90
1935-02-01,-0.005586,-0.005670,12896645.50,90
1935-02-02,0.003418,0.003418,12823516.90,90
1935-02-04,-0.010769,-0.010769,12867347.60,90
1935-02-05,-0.011998,-0.011998,12728779.50,90
1935-02-06,-0.010196,-0.010196,12576062.10,90
1935-02-07,0.010218,0.009908,12447840.70,90
1935-02-08,0.018435,0.017742,12571169.00,90
1935-02-09,0.002895,0.002895,12794201.50,90
1935-02-11,-0.005812,-0.005812,12670325.30,89
1935-02-13,0.000310,-0.000538,12596686.20,89
1935-02-14,0.000167,-0.000606,12753744.20,90
1935-02-15,0.006229,0.005161,12746014.80,90
1935-02-16,-0.001481,-0.001481,12811797.30,90
1935-02-18,0.035048,0.035048,12792822.20,90
1935-02-19,-0.017682,-0.017682,13241190.20,90
1935-02-20,-0.017272,-0.017272,13007061.40,90
1935-02-21,-0.000670,-0.000918,12782409.70,90
1935-02-23,-0.019152,-0.019152,12770681.50,90
1935-02-25,-0.001557,-0.001557,12526098.00,90
1935-02-26,-0.011160,-0.011160,12506598.90,90
1935-02-27,0.005402,0.004300,12367021.10,90
1935-02-28,-0.005094,-0.005936,12420197.90,90
1935-03-01,0.006679,0.006679,12346469.60,90
1935-03-02,-0.000595,-0.000595,12428936.00,90
1935-03-04,-0.007031,-0.007231,12421535.60,90
1935-03-05,-0.030687,-0.030687,12331720.40,90
1935-03-06,-0.002365,-0.002365,11953297.90,90
1935-03-07,0.012715,0.011857,11925026.40,90
1935-03-08,-0.003047,-0.003225,12066416.10,90
1935-03-09,-0.007522,-0.007522,12024510.30,89
1935-03-11,-0.018905,-0.019021,11934066.20,89
1935-03-12,-0.019195,-0.019195,11709426.90,90
1935-03-13,0.004430,0.004430,11484663.80,90
1935-03-14,-0.014096,-0.014947,11535542.30,90
1935-03-15,0.021000,0.020314,11363116.80,90
1935-03-16,-0.001203,-0.001203,11593942.90,90
1935-03-18,-0.009039,-0.009039,11579990.80,90
1935-03-19,0.015038,0.014727,11475316.70,90
1935-03-20,-0.001298,-0.001485,11643488.10,89
1935-03-21,0.020782,0.020782,11626195.20,89
1935-03-22,0.015418,0.015418,11868575.00,90
1935-03-23,-0.011343,-0.011343,12051563.40,90
1935-03-25,-0.004879,-0.004879,11914864.10,90
1935-03-26,-0.009447,-0.009447,11842478.30,89
1935-03-27,0.010725,0.010725,11447945.10,88
1935-03-28,0.000500,0.000263,11584811.90,89
1935-03-29,0.000715,0.000259,11877939.40,90
1935-03-30,0.002468,0.002468,11881012.90,90
1935-04-01,0.009431,0.009431,11910339.70,90
1935-04-02,-0.005086,-0.005086,12022662.20,90
1935-04-03,-0.003365,-0.003365,11961509.20,90
1935-04-04,0.012216,0.012216,11921255.20,90
1935-04-05,0.024220,0.024220,12066889.80,90
1935-04-06,0.005597,0.005597,12359154.40,90
1935-04-08,-0.005107,-0.005375,12428330.80,90
1935-04-09,0.018941,0.018861,12361532.80,90
1935-04-10,-0.004590,-0.004646,12434948.90,89
1935-04-11,-0.005456,-0.005484,12377171.00,89
1935-04-12,0.011600,0.011600,12309295.90,89
1935-04-13,0.013558,0.013558,12613580.30,90
1935-04-15,0.004670,0.004670,12784594.80,90
1935-04-16,0.002654,0.002654,12844302.20,90
1935-04-17,-0.014867,-0.014957,12878394.60,90
1935-04-18,0.013394,0.013394,12685767.40,90
1935-04-20,0.022047,0.022047,12855681.00,90
1935-04-22,0.007565,0.007565,13139105.50,90
1935-04-23,0.004147,0.003768,13238507.90,90
1935-04-24,-0.011536,-0.011536,13288395.50,90
1935-04-25,0.012276,0.012276,13135099.60,90
1935-04-26,-0.003419,-0.003419,13296343.50,90
1935-04-27,-0.006619,-0.006619,13250877.40,90
1935-04-29,0.004127,0.004127,13163175.00,90
1935-04-30,-0.012819,-0.012978,13217495.80,90
1935-05-01,-0.004503,-0.004503,13045957.80,90
1935-05-02,0.004801,0.004743,12987214.40,90
1935-05-03,0.015308,0.015225,13048811.00,90
1935-05-04,0.008288,0.008288,13247473.20,90
1935-05-06,-0.008435,-0.008435,13357266.60,90
1935-05-07,-0.005279,-0.005279,13244598.10,90
1935-05-08,0.027742,0.027742,13174678.40,90
1935-05-09,0.005953,0.005024,13540163.80,90
1935-05-10,0.006403,0.006403,13608188.80,90
1935-05-11,0.004784,0.004784,13695317.00,90
1935-05-13,0.000824,0.000824,13760832.20,90
1935-05-14,0.002057,0.001819,13772170.20,90
1935-05-15,0.002946,0.001235,13797222.60,90
1935-05-16,0.021751,0.021662,13528146.50,89
1935-05-17,-0.004809,-0.004809,13821190.90,89
1935-05-18,-0.012848,-0.012848,14058237.20,90
1935-05-20,0.001039,0.001039,13877619.20,90
1935-05-21,0.008528,0.008528,13892038.60,90
1935-05-22,0.007670,0.007670,13950300.60,89
1935-05-23,0.000969,0.000744,14057305.40,89
1935-05-24,-0.004118,-0.004118,14128522.20,90
1935-05-25,-0.004477,-0.004477,14070339.00,90
1935-05-27,0.006577,0.006577,14007345.10,90
1935-05-28,-0.018068,-0.018068,14099468.80,90
1935-05-29,-0.014856,-0.016273,13844722.10,90
1935-05-31,-0.010371,-0.010439,13619420.50,90
1935-06-01,-0.007190,-0.007190,13475654.10,89
1935-06-03,0.015818,0.015818,13330345.10,88
1935-06-04,0.026209,0.025943,13542534.80,89
1935-06-05,-0.000509,-0.000767,13943659.80,90
1935-06-06,-0.007169,-0.007851,13932965.90,90
1935-06-07,0.006376,0.006220,13823580.70,90
1935-06-08,0.007976,0.007976,13909566.90,90
1935-06-10,0.005015,0.004917,14020513.30,90
1935-06-11,0.011153,0.011153,14089452.80,90
1935-06-12,-0.006334,-0.006334,14222174.80,89
1935-06-13,0.004461,0.004231,14132087.80,89
1935-06-14,0.011677,0.011677,14218129.00,90
1935-06-15,0.004815,0.004815,14384152.60,90
1935-06-17,-0.003537,-0.004077,14453415.00,90
1935-06-18,0.006239,0.006239,14394493.90,90
1935-06-19,-0.005590,-0.005973,14484295.80,90
1935-06-20,-0.007881,-0.007881,14397774.20,90
1935-06-21,0.022758,0.022758,14284300.00,90
1935-06-22,0.012569,0.012569,14609384.40,90
1935-06-24,-0.004693,-0.004693,14793003.80,90
1935-06-25,-0.014109,-0.014109,14723578.10,90
1935-06-26,-0.012408,-0.012408,14515838.10,90
1935-06-27,-0.003746,-0.004253,14335720.40,90
1935-06-28,0.009093,0.008966,14274750.60,90
1935-06-29,-0.001447,-0.001447,14402732.00,90
1935-07-01,0.005738,0.005738,14381896.20,90
1935-07-02,-0.000747,-0.000747,14464425.10,90
1935-07-03,0.005952,0.005952,14453623.80,90
1935-07-05,0.011046,0.011046,14539646.40,90
1935-07-06,0.000407,0.000407,14505765.80,89
1935-07-08,0.011540,0.011540,14511669.80,89
1935-07-09,-0.004367,-0.004367,14873623.80,90
1935-07-10,0.008863,0.008591,14808672.60,90
1935-07-11,-0.010532,-0.010532,14935901.00,90
1935-07-12,0.008877,0.008877,14778596.40,90
1935-07-13,-0.001243,-0.001243,14909779.00,90
1935-07-15,0.000509,0.000443,14891249.10,90
1935-07-16,0.001427,0.001427,14897839.90,90
1935-07-17,0.005276,0.005276,14919095.90,90
1935-07-18,-0.001231,-0.001309,14997813.40,90
1935-07-19,-0.008032,-0.008032,14978187.20,90
1935-07-20,0.002437,0.002437,14850298.60,89
1935-07-22,0.016069,0.016069,14886491.20,89
1935-07-23,-0.000223,-0.000391,15133052.40,90
1935-07-24,0.006581,0.006417,15127142.40,90
1935-07-25,-0.010367,-0.010505,15224215.60,90
1935-07-26,0.006015,0.006015,15064283.90,90
1935-07-27,0.011698,0.011698,15154890.00,90
1935-07-29,0.011772,0.011772,15332165.10,90
1935-07-30,-0.008750,-0.009138,15512658.10,90
1935-07-31,0.012822,0.012822,15370901.10,90
1935-08-01,-0.003569,-0.003617,15567988.60,90
1935-08-02,-0.007493,-0.007563,15511682.20,90
1935-08-03,0.015462,0.015462,15394367.90,90
1935-08-05,0.005796,0.005796,15632400.10,90
1935-08-06,-0.001773,-0.001773,15722997.90,90
1935-08-07,-0.001269,-0.001269,15695126.50,90
1935-08-08,0.004739,0.003937,15675206.20,90
1935-08-09,0.024287,0.024287,15736914.10,90
1935-08-10,0.009313,0.009313,16119119.40,90
1935-08-12,0.001342,0.001342,16269240.80,90
1935-08-13,0.006462,0.006462,16291069.60,90
1935-08-14,0.002540,0.000386,16396345.50,90
1935-08-15,-0.011643,-0.011643,16402670.20,90
1935-08-16,0.009882,0.009882,16211691.00,90
1935-08-17,0.004990,0.004990,16371896.10,90
1935-08-19,-0.025667,-0.025777,16453595.80,90
1935-08-20,0.002902,0.002902,16029466.00,90
1935-08-21,0.008718,0.008718,16075976.10,90
1935-08-22,0.003284,0.003284,16216124.30,90
1935-08-23,-0.002193,-0.002193,16269370.90,90
1935-08-24,-0.021685,-0.021685,16205903.10,90
1935-08-26,0.012502,0.012502,15854481.90,90
1935-08-27,-0.029880,-0.029880,16052698.10,90
1935-08-28,-0.001615,-0.001615,15573044.30,90
1935-08-29,0.007606,0.006864,15547900.70,90
1935-08-30,0.006596,0.006187,15654620.50,90
1935-08-31,0.007845,0.007845,15751478.90,90
1935-09-03,-0.009606,-0.009817,15858935.90,89
1935-09-04,0.014277,0.013887,15703253.50,89
1935-09-05,0.010786,0.009976,15947525.80,90
1935-09-06,0.015438,0.015426,16106626.10,90
1935-09-07,0.006430,0.006430,16355088.90,90
1935-09-09,0.003735,0.003605,16460251.80,90
1935-09-10,0.008477,0.008393,16519582.80,90
1935-09-11,0.004085,0.004085,16658237.10,90
1935-09-12,-0.010994,-0.011144,16726287.20,90
1935-09-13,0.001051,0.001051,16539889.40,90
1935-09-14,-0.002342,-0.002342,16557269.90,90
1935-09-16,-0.005032,-0.005076,16518487.10,90
1935-09-17,0.001167,0.000692,16434640.10,90
1935-09-18,0.009138,0.009006,16446007.40,90
1935-09-19,-0.019948,-0.020151,16594117.90,90
1935-09-20,-0.027915,-0.027915,16259729.00,90
1935-09-21,0.004728,0.004728,15805836.60,90
1935-09-23,0.007846,0.007846,15737802.10,89
1935-09-24,0.011366,0.011366,15861283.80,89
1935-09-25,0.003921,0.003921,16190183.00,90
1935-09-26,-0.000109,-0.000464,16253664.60,90
1935-09-27,-0.002288,-0.002548,16246117.10,90
1935-09-28,0.000925,0.000925,16204719.20,90
1935-09-30,0.001116,0.001082,16219702.10,90
1935-10-01,-0.010844,-0.010844,16237254.90,90
1935-10-02,-0.033710,-0.033710,16061180.10,90
1935-10-03,0.013579,0.013579,15519764.40,90
1935-10-04,0.008491,0.008491,15730506.90,90
1935-10-05,0.007706,0.007706,15864077.00,90
1935-10-07,0.008315,0.008315,15986327.70,90
1935-10-08,-0.006993,-0.006993,16119259.10,90
1935-10-09,0.004969,0.004969,16006542.60,90
1935-10-10,0.019465,0.019259,16086085.90,90
1935-10-11,-0.000503,-0.000503,16395882.20,90
1935-10-14,0.011099,0.011099,16387631.90,90
1935-10-15,0.008546,0.008427,16569522.40,90
1935-10-16,-0.004177,-0.004218,16709148.90,90
1935-10-17,-0.005167,-0.005378,16638662.50,90
1935-10-18,-0.003923,-0.003923,16549174.20,90
1935-10-19,0.016848,0.016848,16484247.60,90
1935-10-21,0.015234,0.015234,16761970.90,90
1935-10-22,0.004587,0.004587,17017317.80,90
1935-10-23,0.006958,0.006884,17091422.10,89
1935-10-24,-0.001240,-0.001506,17209071.50,89
1935-10-25,0.009841,0.009841,17186855.10,90
1935-10-26,0.008924,0.008924,17355984.90,90
1935-10-28,-0.006483,-0.006483,17510862.20,90
1935-10-29,-0.001187,-0.001187,17397344.90,90
1935-10-30,-0.007257,-0.007257,17376688.50,90
1935-10-31,0.007954,0.007743,17250577.40,90
1935-11-01,0.011249,0.011202,17384156.60,90
1935-11-02,-0.002004,-0.002004,17578898.10,90
1935-11-04,0.003598,0.003598,17543663.00,90
1935-11-06,0.019670,0.019670,17606783.50,90
1935-11-07,-0.004068,-0.004769,17953101.80,90
1935-11-08,0.008273,0.008273,17867488.40,90
1935-11-09,0.002411,0.002411,18015306.10,90
1935-11-12,-0.010200,-0.010200,18058743.40,90
1935-11-13,0.015572,0.013182,17874540.80,90
1935-11-14,0.020361,0.019109,18110165.00,90
1935-11-15,0.004184,0.004184,18456233.30,90
1935-11-16,0.006658,0.006658,18533463.20,90
1935-11-18,-0.004272,-0.004272,18656860.50,90
1935-11-19,0.013306,0.013112,18574999.00,90
1935-11-20,-0.012815,-0.012815,18818549.60,90
1935-11-21,0.010964,0.010706,18571265.80,89
1935-11-22,-0.020639,-0.020639,18772081.10,89
1935-11-23,0.017442,0.017442,18390767.40,90
1935-11-25,-0.012692,-0.012692,18711530.40,90
1935-11-26,-0.014606,-0.014606,18256759.60,89
1935-11-27,0.009881,0.009402,17990104.40,89
1935-11-29,-0.011656,-0.012433,18159243.20,89
1935-11-30,0.001388,0.001388,18151877.40,90
1935-12-02,-0.014721,-0.014721,18177064.60,90
1935-12-03,0.028289,0.028289,17909484.50,90
1935-12-04,0.009525,0.009329,18416121.40,90
