DlyCalDt,INDNO,_NAME_,_LABEL_,COL1
20070920,1000080,DlyTotRet,Daily Total Return on Index,-0.005200185
20070921,1000080,DlyTotRet,Daily Total Return on Index,0.0049151767
20070924,1000080,DlyTotRet,Daily Total Return on Index,-0.004480969
20070925,1000080,DlyTotRet,Daily Total Return on Index,-0.000426999
20070926,1000080,DlyTotRet,Daily Total Return on Index,0.0054980046
20070927,1000080,DlyTotRet,Daily Total Return on Index,0.0053532413
20070928,1000080,DlyTotRet,Daily Total Return on Index,-0.002676937
20071001,1000080,DlyTotRet,Daily Total Return on Index,0.0137379764
20071002,1000080,DlyTotRet,Daily Total Return on Index,0.0005020054
20071003,1000080,DlyTotRet,Daily Total Return on Index,-0.005159331
20071004,1000080,DlyTotRet,Daily Total Return on Index,0.0027174865
20071005,1000080,DlyTotRet,Daily Total Return on Index,0.011826338
20071008,1000080,DlyTotRet,Daily Total Return on Index,-0.003017311
20071009,1000080,DlyTotRet,Daily Total Return on Index,0.0080452305
20071010,1000080,DlyTotRet,Daily Total Return on Index,-0.000230778
20071011,1000080,DlyTotRet,Daily Total Return on Index,-0.005184582
20071012,1000080,DlyTotRet,Daily Total Return on Index,0.0053360859
20071015,1000080,DlyTotRet,Daily Total Return on Index,-0.008599036
20071016,1000080,DlyTotRet,Daily Total Return on Index,-0.007017347
20071017,1000080,DlyTotRet,Daily Total Return on Index,0.0028686513
20071018,1000080,DlyTotRet,Daily Total Return on Index,0.0004203192
20071019,1000080,DlyTotRet,Daily Total Return on Index,-0.024612361
20071022,1000080,DlyTotRet,Daily Total Return on Index,0.0032677795
20071023,1000080,DlyTotRet,Daily Total Return on Index,0.0102548943
20071024,1000080,DlyTotRet,Daily Total Return on Index,-0.003246786
20071025,1000080,DlyTotRet,Daily Total Return on Index,-0.001016369
20071026,1000080,DlyTotRet,Daily Total Return on Index,0.0138292207
20071029,1000080,DlyTotRet,Daily Total Return on Index,0.0053894699
20071030,1000080,DlyTotRet,Daily Total Return on Index,-0.006906098
20071031,1000080,DlyTotRet,Daily Total Return on Index,0.0132089435
20071101,1000080,DlyTotRet,Daily Total Return on Index,-0.025911192
20071102,1000080,DlyTotRet,Daily Total Return on Index,0.0020546557
20071105,1000080,DlyTotRet,Daily Total Return on Index,-0.006623466
20071106,1000080,DlyTotRet,Daily Total Return on Index,0.0128426578
20071107,1000080,DlyTotRet,Daily Total Return on Index,-0.026918078
20071108,1000080,DlyTotRet,Daily Total Return on Index,-0.000582891
20071109,1000080,DlyTotRet,Daily Total Return on Index,-0.015070328
20071112,1000080,DlyTotRet,Daily Total Return on Index,-0.014040408
20071113,1000080,DlyTotRet,Daily Total Return on Index,0.027929465
20071114,1000080,DlyTotRet,Daily Total Return on Index,-0.005816715
20071115,1000080,DlyTotRet,Daily Total Return on Index,-0.01411542
20071116,1000080,DlyTotRet,Daily Total Return on Index,0.0046127191
20071119,1000080,DlyTotRet,Daily Total Return on Index,-0.018720965
20071120,1000080,DlyTotRet,Daily Total Return on Index,0.0039850189
20071121,1000080,DlyTotRet,Daily Total Return on Index,-0.015290083
20071123,1000080,DlyTotRet,Daily Total Return on Index,0.016355161
20071126,1000080,DlyTotRet,Daily Total Return on Index,-0.020474372
20071127,1000080,DlyTotRet,Daily Total Return on Index,0.0122087756
20071128,1000080,DlyTotRet,Daily Total Return on Index,0.0294384467
20071129,1000080,DlyTotRet,Daily Total Return on Index,-0.000340828
20071130,1000080,DlyTotRet,Daily Total Return on Index,0.0071193861
20071203,1000080,DlyTotRet,Daily Total Return on Index,-0.005534511
20071204,1000080,DlyTotRet,Daily Total Return on Index,-0.007236
20071205,1000080,DlyTotRet,Daily Total Return on Index,0.0144620947
20071206,1000080,DlyTotRet,Daily Total Return on Index,0.0157547309
20071207,1000080,DlyTotRet,Daily Total Return on Index,-0.000141095
20071210,1000080,DlyTotRet,Daily Total Return on Index,0.0077895941
20071211,1000080,DlyTotRet,Daily Total Return on Index,-0.025459205
20071212,1000080,DlyTotRet,Daily Total Return on Index,0.0056264804
20071213,1000080,DlyTotRet,Daily Total Return on Index,-0.000812147
20071214,1000080,DlyTotRet,Daily Total Return on Index,-0.013346299
20071217,1000080,DlyTotRet,Daily Total Return on Index,-0.015939092
20071218,1000080,DlyTotRet,Daily Total Return on Index,0.0063214692
20071219,1000080,DlyTotRet,Daily Total Return on Index,-0.000332547
20071220,1000080,DlyTotRet,Daily Total Return on Index,0.0062907788
20071221,1000080,DlyTotRet,Daily Total Return on Index,0.0171479518
20071224,1000080,DlyTotRet,Daily Total Return on Index,0.0091417575
20071226,1000080,DlyTotRet,Daily Total Return on Index,0.0015019605
20071227,1000080,DlyTotRet,Daily Total Return on Index,-0.013571982
20071228,1000080,DlyTotRet,Daily Total Return on Index,0.0020338617
20071231,1000080,DlyTotRet,Daily Total Return on Index,-0.006520995
20080102,1000080,DlyTotRet,Daily Total Return on Index,-0.011927893
20080103,1000080,DlyTotRet,Daily Total Return on Index,-0.00097159
20080104,1000080,DlyTotRet,Daily Total Return on Index,-0.025749381
20080107,1000080,DlyTotRet,Daily Total Return on Index,0.0001597867
20080108,1000080,DlyTotRet,Daily Total Return on Index,-0.017180477
20080109,1000080,DlyTotRet,Daily Total Return on Index,0.0099406054
20080110,1000080,DlyTotRet,Daily Total Return on Index,0.0084752391
20080111,1000080,DlyTotRet,Daily Total Return on Index,-0.013891502
20080114,1000080,DlyTotRet,Daily Total Return on Index,0.0104568099
20080115,1000080,DlyTotRet,Daily Total Return on Index,-0.024709639
20080116,1000080,DlyTotRet,Daily Total Return on Index,-0.006518409
20080117,1000080,DlyTotRet,Daily Total Return on Index,-0.027878186
20080118,1000080,DlyTotRet,Daily Total Return on Index,-0.005722435
20080122,1000080,DlyTotRet,Daily Total Return on Index,-0.009305177
20080123,1000080,DlyTotRet,Daily Total Return on Index,0.0199421158
20080124,1000080,DlyTotRet,Daily Total Return on Index,0.0125272088
20080125,1000080,DlyTotRet,Daily Total Return on Index,-0.013059115
20080128,1000080,DlyTotRet,Daily Total Return on Index,0.0172158001
20080129,1000080,DlyTotRet,Daily Total Return on Index,0.0064515109
20080130,1000080,DlyTotRet,Daily Total Return on Index,-0.005331326
20080131,1000080,DlyTotRet,Daily Total Return on Index,0.0149994627
20080201,1000080,DlyTotRet,Daily Total Return on Index,0.0160280845
20080204,1000080,DlyTotRet,Daily Total Return on Index,-0.009049544
20080205,1000080,DlyTotRet,Daily Total Return on Index,-0.030806998
20080206,1000080,DlyTotRet,Daily Total Return on Index,-0.008027216
20080207,1000080,DlyTotRet,Daily Total Return on Index,0.0077511016
20080208,1000080,DlyTotRet,Daily Total Return on Index,-0.00204948
20080211,1000080,DlyTotRet,Daily Total Return on Index,0.0057941538
20080212,1000080,DlyTotRet,Daily Total Return on Index,0.0062124072
20080213,1000080,DlyTotRet,Daily Total Return on Index,0.0144521517
20080214,1000080,DlyTotRet,Daily Total Return on Index,-0.013291471
20080215,1000080,DlyTotRet,Daily Total Return on Index,-0.000500068
20080219,1000080,DlyTotRet,Daily Total Return on Index,0.0005106002
20080220,1000080,DlyTotRet,Daily Total Return on Index,0.0089552486
20080221,1000080,DlyTotRet,Daily Total Return on Index,-0.011899908
20080222,1000080,DlyTotRet,Daily Total Return on Index,0.0067651962
20080225,1000080,DlyTotRet,Daily Total Return on Index,0.0151369522
20080226,1000080,DlyTotRet,Daily Total Return on Index,0.0082130654
20080227,1000080,DlyTotRet,Daily Total Return on Index,-0.000824851
20080228,1000080,DlyTotRet,Daily Total Return on Index,-0.007740491
20080229,1000080,DlyTotRet,Daily Total Return on Index,-0.026226269
20080303,1000080,DlyTotRet,Daily Total Return on Index,-0.000487408
20080304,1000080,DlyTotRet,Daily Total Return on Index,-0.00468478
20080305,1000080,DlyTotRet,Daily Total Return on Index,0.0068811783
20080306,1000080,DlyTotRet,Daily Total Return on Index,-0.022068478
20080307,1000080,DlyTotRet,Daily Total Return on Index,-0.008769247
20080310,1000080,DlyTotRet,Daily Total Return on Index,-0.018334394
20080311,1000080,DlyTotRet,Daily Total Return on Index,0.0358321354
20080312,1000080,DlyTotRet,Daily Total Return on Index,-0.00703635
20080313,1000080,DlyTotRet,Daily Total Return on Index,0.007370405
20080314,1000080,DlyTotRet,Daily Total Return on Index,-0.020002768
20080317,1000080,DlyTotRet,Daily Total Return on Index,-0.01500004
20080318,1000080,DlyTotRet,Daily Total Return on Index,0.0397861735
20080319,1000080,DlyTotRet,Daily Total Return on Index,-0.026004179
20080320,1000080,DlyTotRet,Daily Total Return on Index,0.0213817637
20080324,1000080,DlyTotRet,Daily Total Return on Index,0.017601281
20080325,1000080,DlyTotRet,Daily Total Return on Index,0.0056427846
20080326,1000080,DlyTotRet,Daily Total Return on Index,-0.006464931
20080327,1000080,DlyTotRet,Daily Total Return on Index,-0.010248036
20080328,1000080,DlyTotRet,Daily Total Return on Index,-0.008021073
20080331,1000080,DlyTotRet,Daily Total Return on Index,0.0053753475
20080401,1000080,DlyTotRet,Daily Total Return on Index,0.0322921551
20080402,1000080,DlyTotRet,Daily Total Return on Index,0.0003123908
20080403,1000080,DlyTotRet,Daily Total Return on Index,0.0026483687
20080404,1000080,DlyTotRet,Daily Total Return on Index,0.0019528065
20080407,1000080,DlyTotRet,Daily Total Return on Index,0.0016681967
20080408,1000080,DlyTotRet,Daily Total Return on Index,-0.003153473
20080409,1000080,DlyTotRet,Daily Total Return on Index,-0.009037624
20080410,1000080,DlyTotRet,Daily Total Return on Index,0.0056298828
20080411,1000080,DlyTotRet,Daily Total Return on Index,-0.019661979
20080414,1000080,DlyTotRet,Daily Total Return on Index,-0.002560851
20080415,1000080,DlyTotRet,Daily Total Return on Index,0.0050808677
20080416,1000080,DlyTotRet,Daily Total Return on Index,0.0241730771
20080417,1000080,DlyTotRet,Daily Total Return on Index,-0.001137975
20080418,1000080,DlyTotRet,Daily Total Return on Index,0.016710639
20080421,1000080,DlyTotRet,Daily Total Return on Index,-0.000599101
20080422,1000080,DlyTotRet,Daily Total Return on Index,-0.009265713
20080423,1000080,DlyTotRet,Daily Total Return on Index,0.0010613998
20080424,1000080,DlyTotRet,Daily Total Return on Index,0.0052176866
20080425,1000080,DlyTotRet,Daily Total Return on Index,0.0069550033
20080428,1000080,DlyTotRet,Daily Total Return on Index,0.0002491332
20080429,1000080,DlyTotRet,Daily Total Return on Index,-0.005595198
20080430,1000080,DlyTotRet,Daily Total Return on Index,-0.001666619
20080501,1000080,DlyTotRet,Daily Total Return on Index,0.0146705687
20080502,1000080,DlyTotRet,Daily Total Return on Index,0.0032649072
20080505,1000080,DlyTotRet,Daily Total Return on Index,-0.002679021
20080506,1000080,DlyTotRet,Daily Total Return on Index,0.0084638221
20080507,1000080,DlyTotRet,Daily Total Return on Index,-0.015863159
20080508,1000080,DlyTotRet,Daily Total Return on Index,0.0045692487
20080509,1000080,DlyTotRet,Daily Total Return on Index,-0.004566231
20080512,1000080,DlyTotRet,Daily Total Return on Index,0.0110319781
20080513,1000080,DlyTotRet,Daily Total Return on Index,0.0007955699
20080514,1000080,DlyTotRet,Daily Total Return on Index,0.0030675191
20080515,1000080,DlyTotRet,Daily Total Return on Index,0.0111141515
20080516,1000080,DlyTotRet,Daily Total Return on Index,0.0023611728
20080519,1000080,DlyTotRet,Daily Total Return on Index,-0.000216701
20080520,1000080,DlyTotRet,Daily Total Return on Index,-0.005969591
20080521,1000080,DlyTotRet,Daily Total Return on Index,-0.015428861
20080522,1000080,DlyTotRet,Daily Total Return on Index,0.0029193579
20080523,1000080,DlyTotRet,Daily Total Return on Index,-0.011576236
20080527,1000080,DlyTotRet,Daily Total Return on Index,0.0049653497
20080528,1000080,DlyTotRet,Daily Total Return on Index,0.005766774
20080529,1000080,DlyTotRet,Daily Total Return on Index,0.00447272
20080530,1000080,DlyTotRet,Daily Total Return on Index,0.0032379116
20080602,1000080,DlyTotRet,Daily Total Return on Index,-0.009020635
20080603,1000080,DlyTotRet,Daily Total Return on Index,-0.004810495
20080604,1000080,DlyTotRet,Daily Total Return on Index,-0.000828518
20080605,1000080,DlyTotRet,Daily Total Return on Index,0.0203102487
20080606,1000080,DlyTotRet,Daily Total Return on Index,-0.026780494
20080609,1000080,DlyTotRet,Daily Total Return on Index,-0.000555934
20080610,1000080,DlyTotRet,Daily Total Return on Index,-0.004884805
20080611,1000080,DlyTotRet,Daily Total Return on Index,-0.015271464
20080612,1000080,DlyTotRet,Daily Total Return on Index,0.0015065491
20080613,1000080,DlyTotRet,Daily Total Return on Index,0.0148001749
20080616,1000080,DlyTotRet,Daily Total Return on Index,0.0032431955
20080617,1000080,DlyTotRet,Daily Total Return on Index,-0.004027684
20080618,1000080,DlyTotRet,Daily Total Return on Index,-0.00832632
20080619,1000080,DlyTotRet,Daily Total Return on Index,0.0024361228
20080620,1000080,DlyTotRet,Daily Total Return on Index,-0.017501433
20080623,1000080,DlyTotRet,Daily Total Return on Index,-0.000853018
20080624,1000080,DlyTotRet,Daily Total Return on Index,-0.006266197
20080625,1000080,DlyTotRet,Daily Total Return on Index,0.0062168371
20080626,1000080,DlyTotRet,Daily Total Return on Index,-0.026289982
20080627,1000080,DlyTotRet,Daily Total Return on Index,-0.00255791
20080630,1000080,DlyTotRet,Daily Total Return on Index,-0.001058057
20080701,1000080,DlyTotRet,Daily Total Return on Index,0.0019024334
20080702,1000080,DlyTotRet,Daily Total Return on Index,-0.021050622
20080703,1000080,DlyTotRet,Daily Total Return on Index,-0.002414873
20080707,1000080,DlyTotRet,Daily Total Return on Index,-0.008618674
20080708,1000080,DlyTotRet,Daily Total Return on Index,0.0171159657
20080709,1000080,DlyTotRet,Daily Total Return on Index,-0.019457397
20080710,1000080,DlyTotRet,Daily Total Return on Index,0.0075891442
20080711,1000080,DlyTotRet,Daily Total Return on Index,-0.008333852
20080714,1000080,DlyTotRet,Daily Total Return on Index,-0.008309324
20080715,1000080,DlyTotRet,Daily Total Return on Index,-0.011503177
20080716,1000080,DlyTotRet,Daily Total Return on Index,0.0241910001
20080717,1000080,DlyTotRet,Daily Total Return on Index,0.0097130152
20080718,1000080,DlyTotRet,Daily Total Return on Index,0.0003291556
20080721,1000080,DlyTotRet,Daily Total Return on Index,0.0039421197
20080722,1000080,DlyTotRet,Daily Total Return on Index,0.0112455204
20080723,1000080,DlyTotRet,Daily Total Return on Index,0.0018577633
20080724,1000080,DlyTotRet,Daily Total Return on Index,-0.024438951
20080725,1000080,DlyTotRet,Daily Total Return on Index,0.0056075827
20080728,1000080,DlyTotRet,Daily Total Return on Index,-0.016602125
20080729,1000080,DlyTotRet,Daily Total Return on Index,0.021380727
20080730,1000080,DlyTotRet,Daily Total Return on Index,0.0166033078
20080731,1000080,DlyTotRet,Daily Total Return on Index,-0.011760423
20080801,1000080,DlyTotRet,Daily Total Return on Index,-0.005151556
20080804,1000080,DlyTotRet,Daily Total Return on Index,-0.013357423
20080805,1000080,DlyTotRet,Daily Total Return on Index,0.024692576
20080806,1000080,DlyTotRet,Daily Total Return on Index,0.0057081774
20080807,1000080,DlyTotRet,Daily Total Return on Index,-0.016846115
20080808,1000080,DlyTotRet,Daily Total Return on Index,0.0193761233
20080811,1000080,DlyTotRet,Daily Total Return on Index,0.006777662
20080812,1000080,DlyTotRet,Daily Total Return on Index,-0.009662949
20080813,1000080,DlyTotRet,Daily Total Return on Index,-0.000080765
20080814,1000080,DlyTotRet,Daily Total Return on Index,0.0051694261
20080815,1000080,DlyTotRet,Daily Total Return on Index,0.0014549391
20080818,1000080,DlyTotRet,Daily Total Return on Index,-0.013482303
20080819,1000080,DlyTotRet,Daily Total Return on Index,-0.008915866
20080820,1000080,DlyTotRet,Daily Total Return on Index,0.0068387118
20080821,1000080,DlyTotRet,Daily Total Return on Index,0.0031996771
20080822,1000080,DlyTotRet,Daily Total Return on Index,0.0096222199
20080825,1000080,DlyTotRet,Daily Total Return on Index,-0.018624745
20080826,1000080,DlyTotRet,Daily Total Return on Index,0.0035690895
20080827,1000080,DlyTotRet,Daily Total Return on Index,0.0095925003
20080828,1000080,DlyTotRet,Daily Total Return on Index,0.0143828084
20080829,1000080,DlyTotRet,Daily Total Return on Index,-0.011747098
20080902,1000080,DlyTotRet,Daily Total Return on Index,-0.006928757
20080903,1000080,DlyTotRet,Daily Total Return on Index,-0.002954049
20080904,1000080,DlyTotRet,Daily Total Return on Index,-0.028942564
20080905,1000080,DlyTotRet,Daily Total Return on Index,0.0038880593
20080908,1000080,DlyTotRet,Daily Total Return on Index,0.0148448997
20080909,1000080,DlyTotRet,Daily Total Return on Index,-0.035050568
20080910,1000080,DlyTotRet,Daily Total Return on Index,0.0086011628
20080911,1000080,DlyTotRet,Daily Total Return on Index,0.0111177419
20080912,1000080,DlyTotRet,Daily Total Return on Index,0.005236109
20080915,1000080,DlyTotRet,Daily Total Return on Index,-0.045845038
20080916,1000080,DlyTotRet,Daily Total Return on Index,0.0153967172
20080917,1000080,DlyTotRet,Daily Total Return on Index,-0.045709082
20080918,1000080,DlyTotRet,Daily Total Return on Index,0.0442680642
